"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","newp","Treatment","OTU","comp"
"Otu0011",29.5699460770466,-2.07557605555056,0.596927438585311,-3.47709942848258,0.000506869813291433,0.00536685684661517,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","5.0e-03","Control","Otu0011","D1_BBvsControl"
"Otu0021",54.0350298097258,0.733039329372576,0.228597358171334,3.20668329344017,0.00134274733461911,0.0109861145559746,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium","1.1e-02","BB","Otu0021","D1_BBvsControl"
"Otu0022",49.3555711839622,-0.691086151006772,0.20969971002807,-3.29559898253681,0.00098212098459734,0.00883908886137606,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter","9.0e-03","Control","Otu0022","D1_BBvsControl"
"Otu0031",116.60406215898,0.694558684548026,0.150842995657682,4.60451399496358,4.13430216097257e-06,8.26860432194513e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","0.0e+00","BB","Otu0031","D1_BBvsControl"
"Otu0032",24.8031832590727,8.44019759120847,0.895517300605937,9.42494085317787,4.30348043625509e-21,1.93656619631479e-19,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Bordetella","0.0e+00","BB","Otu0032","D1_BBvsControl"
"Otu0034",102.395530147652,-2.25596684710363,0.299689252250588,-7.52768686284848,5.16470671005507e-14,1.54941201301652e-12,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","0.0e+00","Control","Otu0034","D1_BBvsControl"
"Otu0037",61.1348601560546,2.77622156161176,0.637533382111212,4.35462932531974,1.3329227122975e-05,0.000199938406844625,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia-Shigella","0.0e+00","BB","Otu0037","D1_BBvsControl"
"Otu0061",2.58128373432827,-3.37231568525176,0.745463213167584,-4.52378551440826,6.07432826054291e-06,9.9398098808884e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinivibrio","0.0e+00","Control","Otu0061","D1_BBvsControl"
"Otu0076",20.589596955106,0.668814739386617,0.247786822850266,2.69915377941938,0.00695160458660791,0.0463440305773861,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","4.6e-02","BB","Otu0076","D1_BBvsControl"
"Otu0118",3.72751956948902,-1.74374455590079,0.617407226671092,-2.82430214706529,0.00473836929456102,0.0341162589208393,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","uncultured","3.4e-02","Control","Otu0118","D1_BBvsControl"
"Otu0131",8.14591871716502,1.98425167603718,0.391277025621823,5.07121948415903,3.95274576671774e-07,1.01642034001313e-05,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","0.0e+00","BB","Otu0131","D1_BBvsControl"
"Otu0156",1.48937806319102,-2.97341185634984,0.888698972624239,-3.34580318864289,0.00082044607960857,0.00777264706997593,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","8.0e-03","Control","Otu0156","D1_BBvsControl"
"Otu0157",7.00206978545428,0.973788334157905,0.349279167914339,2.7879943140403,0.00530354746423713,0.0367168670601032,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_unclassified","3.7e-02","BB","Otu0157","D1_BBvsControl"
"Otu0009",687.489464012496,-0.819399357732947,0.262236932820219,-3.12465276694911,0.00178015059308055,0.0113484600308885,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","1.1e-02","Control","Otu0009","D3_BBvsControl"
"Otu00111",18.6278557107334,1.33689453653756,0.497612139910077,2.68661961659366,0.00721790988993885,0.0350584194654173,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","3.5e-02","BB","Otu0011","D3_BBvsControl"
"Otu0014",237.603664722535,-0.771075374876481,0.244160638711388,-3.15806584937688,0.00158819678540343,0.0104513594910419,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1","1.0e-02","Control","Otu0014","D3_BBvsControl"
"Otu00221",112.287955679701,-0.836414856621146,0.237154012455157,-3.52688469388348,0.000420479837920767,0.00357407862232652,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter","4.0e-03","Control","Otu0022","D3_BBvsControl"
"Otu0027",13.0011638524308,2.21921096886056,0.738490794299184,3.00506246793036,0.00265526309932204,0.0155478042612769,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","1.6e-02","BB","Otu0027","D3_BBvsControl"
"Otu0030",155.680934070493,1.7931441727522,0.415101587652114,4.31977189703014,1.56190560924849e-05,0.000289662494806084,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","0.0e+00","BB","Otu0030","D3_BBvsControl"
"Otu00321",277.507016997367,11.7897222056944,1.19332062468839,9.87976069614403,5.09544459908334e-23,3.46490232737667e-21,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Bordetella","0.0e+00","BB","Otu0032","D3_BBvsControl"
"Otu00371",162.517131380347,2.52415575609114,0.671190159574167,3.76071627404755,0.000169427516491684,0.00195258519490622,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia-Shigella","2.0e-03","BB","Otu0037","D3_BBvsControl"
"Otu0039",110.572459803072,-0.799526794192724,0.231440890531818,-3.45456151830183,0.000551188452128456,0.00432470939362327,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","4.0e-03","Control","Otu0039","D3_BBvsControl"
"Otu0042",48.7900839176151,-0.817953258816634,0.283287592196905,-2.88735998803682,0.00388489465730278,0.0220144030580491,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","2.2e-02","Control","Otu0042","D3_BBvsControl"
"Otu0051",59.687819026456,-0.940043683787297,0.346197835793469,-2.7153366849702,0.00662084225484317,0.0329548474851351,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia","3.3e-02","Control","Otu0051","D3_BBvsControl"
"Otu0052",73.7357433786888,-0.880516684093623,0.190331226179744,-4.62623344454308,3.72375571305289e-06,8.44051294958655e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Mogibacterium","0.0e+00","Control","Otu0052","D3_BBvsControl"
"Otu00611",5.3690917242719,-2.34624855158262,0.581230619218791,-4.03669124440849,5.42103372310814e-05,0.000921575732928384,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinivibrio","1.0e-03","Control","Otu0061","D3_BBvsControl"
"Otu0074",81.3281831012008,1.01225118389185,0.215267001868232,4.70230539333412,2.57240357206577e-06,6.55962910876771e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_unclassified","0.0e+00","BB","Otu0074","D3_BBvsControl"
"Otu0080",13.0715229743097,2.12229833888803,0.767557369890627,2.76500288074942,0.00569222931095693,0.0305582836693477,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurellaceae_unclassified","3.1e-02","BB","Otu0080","D3_BBvsControl"
"Otu0094",47.8489902945356,-2.57832889609277,0.362294559302655,-7.11666468592723,1.10570042917225e-12,3.22232696501629e-11,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Succiniclasticum","0.0e+00","Control","Otu0094","D3_BBvsControl"
"Otu0105",13.3094754724822,2.14175677643021,0.564650530309778,3.79306608506185,0.000148798535593085,0.00189718132881183,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Enterobacteriaceae_unclassified","2.0e-03","BB","Otu0105","D3_BBvsControl"
"Otu0113",19.8380670626477,-1.37600223728957,0.389470955266555,-3.53300347223025,0.00041086707535333,0.00357407862232652,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenisphaera","4.0e-03","Control","Otu0113","D3_BBvsControl"
"Otu0116",9.82306054743651,1.94233036921331,0.517054661534948,3.75652810758391,0.000172286928962313,0.00195258519490622,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae_unclassified","2.0e-03","BB","Otu0116","D3_BBvsControl"
"Otu0132",23.0848526465147,-1.14829513320736,0.350212193203042,-3.27885537823527,0.00104229036254512,0.00708757446530683,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_5","7.0e-03","Control","Otu0132","D3_BBvsControl"
"Otu0149",11.9283787643524,-1.01905819553437,0.392340450027363,-2.59738244033543,0.00939372695030339,0.0416591369100411,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Negativibacillus","4.2e-02","Control","Otu0149","D3_BBvsControl"
"Otu01561",3.73339245949843,-3.52456502241412,0.779209483150809,-4.52325735072191,6.08951233772243e-06,0.000124226051689538,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","0.0e+00","Control","Otu0156","D3_BBvsControl"
"Otu01571",12.3055453410827,-1.49381119435918,0.54877273334591,-2.72209441830555,0.00648696056600311,0.0329548474851351,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_unclassified","3.3e-02","Control","Otu0157","D3_BBvsControl"
"Otu0169",8.60716629919009,-1.18871293377557,0.446499020000876,-2.66229684843034,0.00776094014419708,0.0359825406685501,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Peptococcus","3.6e-02","Control","Otu0169","D3_BBvsControl"
"Otu0179",1.12155640694573,2.71915151118702,1.00144984393437,2.71521487337235,0.00662327817103205,0.0329548474851351,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","3.3e-02","BB","Otu0179","D3_BBvsControl"
"Otu0183",11.0972380735936,-1.41582528477699,0.372991513299888,-3.7958646089587,0.000147129782390972,0.00189718132881183,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia","2.0e-03","Control","Otu0183","D3_BBvsControl"
"Otu0203",6.24075329675817,-1.67662485821852,0.656998204369481,-2.55194739813265,0.0107122690426746,0.0464958060575662,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobiaceae_ge","4.6e-02","Control","Otu0203","D3_BBvsControl"
"Otu0387",1.42307570097478,4.19527160473531,1.39671896726466,3.00366194135054,0.00266751543698378,0.0155478042612769,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","1.6e-02","BB","Otu0387","D3_BBvsControl"
"Otu0483",1.95656965965832,-4.05098549727156,1.1281847922695,-3.59071095890455,0.00032977718908212,0.00305793393512512,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_2","3.0e-03","Control","Otu0483","D3_BBvsControl"
"Otu0652",0.838506695334206,3.4603699436029,1.04462160062614,3.31255829051282,0.000924468590429709,0.00650315836026416,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","7.0e-03","BB","Otu0652","D3_BBvsControl"
"Otu00112",196.65842057029,-1.73033152983654,0.703220166129036,-2.46058292008514,0.0138711514257011,0.0437911896110933,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","4.4e-02","Control","Otu0011","D7_BBvsControl"
"Otu00141",134.035174339134,-0.484921203222808,0.197701630278682,-2.45279314358338,0.0141751827642845,0.0437911896110933,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1","4.4e-02","Control","Otu0014","D7_BBvsControl"
"Otu0019",68.5417216370718,-0.861618704925954,0.26041835634548,-3.30859435954239,0.0009376558192461,0.0047710134332228,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","5.0e-03","Control","Otu0019","D7_BBvsControl"
"Otu0020",60.3551318042325,0.887543248701839,0.245169004443236,3.62012828953397,0.000294456984450718,0.00164325994548304,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","2.0e-03","BB","Otu0020","D7_BBvsControl"
"Otu00211",59.8884171485017,0.517733432945548,0.177630915400244,2.91465836213799,0.00356078101700903,0.0150247589254283,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium","1.5e-02","BB","Otu0021","D7_BBvsControl"
"Otu00222",108.205860609967,-0.87182597090123,0.214349051357966,-4.06731900784234,4.75571194979208e-05,0.000360122471623521,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter","0.0e+00","Control","Otu0022","D7_BBvsControl"
"Otu00301",139.185659102025,-1.9699709420862,0.383469975241893,-5.13722343149171,2.78827376950583e-07,4.01976135103758e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","0.0e+00","Control","Otu0030","D7_BBvsControl"
"Otu00311",84.7301506340937,-0.804987122300802,0.197992120007477,-4.06575333538729,4.78775540308728e-05,0.000360122471623521,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","0.0e+00","Control","Otu0031","D7_BBvsControl"
"Otu00322",398.202474199117,12.2554107929514,0.957092568382827,12.8048333022364,1.54056285255265e-37,2.66517373491608e-35,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Bordetella","0.0e+00","BB","Otu0032","D7_BBvsControl"
"Otu0033",40.6522576310512,-1.48990015201175,0.306249595417939,-4.86498651525886,1.14464611134632e-06,1.52325982509934e-05,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","0.0e+00","Control","Otu0033","D7_BBvsControl"
"Otu00341",39.5401272053837,-4.20869133399977,0.709658361928621,-5.93058795581851,3.01851834039702e-09,6.52754591110856e-08,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","0.0e+00","Control","Otu0034","D7_BBvsControl"
"Otu00372",63.2283105658309,3.03763134875629,0.700575426831847,4.33590907190838,1.45158944530867e-05,0.000147720572963764,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia-Shigella","0.0e+00","BB","Otu0037","D7_BBvsControl"
"Otu00421",39.3422466164363,-1.00013096448817,0.254764141755673,-3.92571324047375,8.64731245878887e-05,0.000534280376918026,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","1.0e-03","Control","Otu0042","D7_BBvsControl"
"Otu0045",36.0900790614483,0.699150722860612,0.226762528044538,3.08318454944767,0.00204798106657712,0.00908463396199592,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","uncultured","9.0e-03","BB","Otu0045","D7_BBvsControl"
"Otu00511",25.1760520984116,-1.6272022225272,0.312129760400191,-5.21322356586861,1.85587005653902e-07,2.91877745255682e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia","0.0e+00","Control","Otu0051","D7_BBvsControl"
"Otu00521",46.1045705906485,-0.710023573614775,0.170235557302926,-4.17083002437218,3.0349217953156e-05,0.000276337616099789,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Mogibacterium","0.0e+00","Control","Otu0052","D7_BBvsControl"
"Otu0053",14.6630290818125,-1.30340636346601,0.462426918481558,-2.81862130289889,0.00482303833340629,0.0194043170157974,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","1.9e-02","Control","Otu0053","D7_BBvsControl"
"Otu0060",9.28467393823499,0.94887233061992,0.385248908970707,2.46301107809774,0.0137775658854036,0.0437911896110933,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema_2","4.4e-02","BB","Otu0060","D7_BBvsControl"
"Otu00612",2.33802231908925,-3.75210651919113,0.844286164838549,-4.44411702507128,8.8253560516483e-06,9.54241623084473e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinivibrio","0.0e+00","Control","Otu0061","D7_BBvsControl"
"Otu0063",8.30875339759604,2.63009693290088,0.387408252467413,6.78895432957282,1.12949186482067e-11,3.90804185227953e-10,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Anaerovibrio","0.0e+00","BB","Otu0063","D7_BBvsControl"
"Otu0065",44.7948887534346,-0.575254916244944,0.198009213921778,-2.90519266680283,0.00367027097104211,0.0151180209045306,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","1.5e-02","Control","Otu0065","D7_BBvsControl"
"Otu0070",49.8206408035908,0.744843604045011,0.209598705891802,3.55366509003882,0.000379902670756459,0.00205384881377711,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_2","2.0e-03","BB","Otu0070","D7_BBvsControl"
"Otu0071",18.2352843794939,0.812099152809261,0.261845553563318,3.10144335757408,0.0019257971198902,0.00876744478265802,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella","9.0e-03","BB","Otu0071","D7_BBvsControl"
"Otu00741",48.4431667041446,0.515527182771335,0.214567124867232,2.40263825639799,0.0162772802711953,0.0485511980502894,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_unclassified","4.9e-02","BB","Otu0074","D7_BBvsControl"
"Otu00761",22.1642175886203,0.812604939842086,0.266733681570124,3.04650292028625,0.00231520230218177,0.0100132499569362,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","1.0e-02","BB","Otu0076","D7_BBvsControl"
"Otu00801",37.1996826818344,3.89738956000267,0.920026112517216,4.23617276398743,2.27361867675539e-05,0.000218520017265935,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurellaceae_unclassified","0.0e+00","BB","Otu0080","D7_BBvsControl"
"Otu0084",11.2557450078604,0.862100507874773,0.308960742673149,2.79032378164236,0.00526553549437164,0.0204733611451868,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_3","2.0e-02","BB","Otu0084","D7_BBvsControl"
"Otu0089",1.94746244638214,4.32673227429837,1.11753748561244,3.87166634676885,0.000108093849856395,0.000644835725005389,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia","1.0e-03","BB","Otu0089","D7_BBvsControl"
"Otu00941",4.88148014155158,-2.48310261345438,0.645423298227445,-3.84724663685653,0.000119452703891628,0.000688843925775052,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Succiniclasticum","1.0e-03","Control","Otu0094","D7_BBvsControl"
"Otu0096",10.6899619867711,1.70230425604526,0.367410668046854,4.63324667488474,3.59975181675708e-06,4.44826474499268e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae_ge","0.0e+00","BB","Otu0096","D7_BBvsControl"
"Otu01131",14.8836539143597,-2.35329542126021,0.410157699844404,-5.73753807901923,9.60626860097776e-09,1.66188446796915e-07,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenisphaera","0.0e+00","Control","Otu0113","D7_BBvsControl"
"Otu0121",5.86887319660084,1.09214505940779,0.403908115334525,2.70394433274324,0.00685217674023896,0.0246963870012779,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_1","2.5e-02","BB","Otu0121","D7_BBvsControl"
"Otu01311",5.26608240171573,-1.19656188754029,0.494899788436475,-2.41778621753014,0.0156152479784964,0.0473936473733312,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","4.7e-02","Control","Otu0131","D7_BBvsControl"
"Otu0142",10.8748060024042,-0.943030220238269,0.383778996157023,-2.45722207228982,0.0140016104021422,0.0437911896110933,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Pseudoramibacter","4.4e-02","Control","Otu0142","D7_BBvsControl"
"Otu01491",13.3017822512852,-1.43440500088344,0.514739965322499,-2.78665947374951,0.00532544076030871,0.0204733611451868,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Negativibacillus","2.0e-02","Control","Otu0149","D7_BBvsControl"
"Otu0150",18.1739802057377,-1.36398686730784,0.33074079907911,-4.12403571348206,3.72291131386082e-05,0.000306696979665677,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_ge","0.0e+00","Control","Otu0150","D7_BBvsControl"
"Otu01572",4.15982607548156,-2.17928712975522,0.542207530082852,-4.01928599077591,5.83747781491957e-05,0.000420784859158786,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_unclassified","0.0e+00","Control","Otu0157","D7_BBvsControl"
"Otu0200",3.54616562433453,-2.02732337776304,0.51559278269746,-3.93202435293326,8.42335300598565e-05,0.000534280376918026,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus","1.0e-03","Control","Otu0200","D7_BBvsControl"
"Otu0201",6.30232718614804,1.29898285112165,0.411294662732671,3.158277918053,0.00158704179272284,0.00742049270651491,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_1","7.0e-03","BB","Otu0201","D7_BBvsControl"
"Otu0267",2.55248120705232,2.77041659929067,0.699259812616849,3.96192738278909,7.43471548343267e-05,0.000494694530243789,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_6","0.0e+00","BB","Otu0267","D7_BBvsControl"
"Otu0324",7.92638012378336,-1.93950130450746,0.467011347382101,-4.15300680675023,3.28134974392784e-05,0.000283836752849758,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Sharpea","0.0e+00","Control","Otu0324","D7_BBvsControl"
"Otu0559",0.846627024803607,2.45233581671031,0.962368909086919,2.54822843252184,0.0108271548295936,0.0374619557103937,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Ignavigranum","3.7e-02","BB","Otu0559","D7_BBvsControl"
"Otu00142",247.852284253121,0.675033948681565,0.1199685365796,5.62675821450631,1.83627829147732e-08,1.87300385730687e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1","0.0e+00","BB","Otu0014","D10_BBvsControl"
"Otu0018",129.264787433159,-0.765947792122664,0.166478922088922,-4.60086948252552,4.20731003874241e-06,3.30112018424405e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_NK3B31_group","0.0e+00","Control","Otu0018","D10_BBvsControl"
"Otu00191",279.992664605851,0.594395384032279,0.212326364245528,2.79944219901462,0.00511909805329544,0.0165761270297186,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","1.7e-02","BB","Otu0019","D10_BBvsControl"
"Otu00201",112.477596191823,-1.56161739203001,0.157988601217503,-9.88436747965208,4.86645288311772e-23,1.93357574756331e-21,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera","0.0e+00","Control","Otu0020","D10_BBvsControl"
"Otu00212",128.850513280521,-0.426735131229879,0.172922867104561,-2.46777732971456,0.0135954861652233,0.038960531011244,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium","3.9e-02","Control","Otu0021","D10_BBvsControl"
"Otu00223",151.4863018995,1.37372389004482,0.118318438034176,11.6103957495452,3.64922707595203e-31,2.48147441164738e-29,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter","0.0e+00","BB","Otu0022","D10_BBvsControl"
"Otu00302",117.707374317279,1.75278128426314,0.234371845462636,7.47863413714756,7.50990236373023e-14,1.39274552927361e-12,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","0.0e+00","BB","Otu0030","D10_BBvsControl"
"Otu00323",66.2057521414971,8.99045383393489,0.80187082780473,11.2118479962015,3.56667843986893e-29,1.81900600433316e-27,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Bordetella","0.0e+00","BB","Otu0032","D10_BBvsControl"
"Otu00331",65.1498488630053,0.807035041297817,0.20311942241881,3.97320468760392,7.09120611386503e-05,0.000380685801902228,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","0.0e+00","BB","Otu0033","D10_BBvsControl"
"Otu00391",67.9672921391504,-0.42398467021941,0.156322951659272,-2.71223557205819,0.00668310790749454,0.0213024064551389,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","2.1e-02","Control","Otu0039","D10_BBvsControl"
"Otu00451",46.8799084795673,-0.770862979999673,0.172661405235053,-4.46459345648356,8.02209274080275e-06,5.45502306374587e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","uncultured","0.0e+00","Control","Otu0045","D10_BBvsControl"
"Otu00512",49.6883965174069,1.77396872756127,0.187476415798786,9.46235674499574,3.01079384771639e-21,6.82446605482381e-20,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia","0.0e+00","BB","Otu0051","D10_BBvsControl"
"Otu00522",44.4162506229535,-0.522900717884598,0.141136888660432,-3.70491884047883,0.000211458428105331,0.00102708379365447,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Mogibacterium","1.0e-03","Control","Otu0052","D10_BBvsControl"
"Otu00601",31.43917327002,-1.99123424883753,0.285605034765528,-6.97198580715592,3.12498087313485e-12,4.35790656173783e-11,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema_2","0.0e+00","Control","Otu0060","D10_BBvsControl"
"Otu00613",12.3209938614858,-2.80812208097942,0.402976125317746,-6.96845769402648,3.20434306010134e-12,4.35790656173783e-11,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinivibrio","0.0e+00","Control","Otu0061","D10_BBvsControl"
"Otu00631",7.20190834963735,-1.62230405307779,0.375871169662051,-4.31611728703859,1.5879762697622e-05,0.000104499083558545,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Anaerovibrio","0.0e+00","Control","Otu0063","D10_BBvsControl"
"Otu00651",50.858503371922,-0.657706742670354,0.162626039630027,-4.04428924277215,5.24820948538031e-05,0.000289360739193941,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","0.0e+00","Control","Otu0065","D10_BBvsControl"
